season,home,away,week,score_home,score_away,winner,loser,team_possesion,field_position,field_team,field_yards,yards_to_td,quarter,to_go,time_left_qtr,penalty_on,penalty,penalty_yards,full_description,game_type,team_possesion_cat,team_penalty_cat,penalty_side,opportunity,yards_to_go
2017,BUF,NE,13,3,23,NE,BUF,BUF,BUF 19,BUF,19,81,Q3,1 and 10,8:55,BUF,Illegal Use of Hands,9,"(BUF, BUF 19, Q3, 1 and 10) (8:55) T.Taylor pass deep right to C.Clay pushed ob at BUF 42 for 23 yards (D.McCourty). Caught near sideline at BUF 40. PENALTY on BUF-L.McCoy, Illegal Use of Hands, 9 yards, enforced at BUF 19 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
2017,BUF,NE,13,3,23,NE,BUF,BUF,BUF 18,BUF,18,82,Q3,4 and 25,5:54,NE,Offensive Holding,10,"(BUF, BUF 18, Q3, 4 and 25) (5:54) C.Schmidt punts 50 yards to NE 32, Center-R.Ferguson. D.Amendola to NE 32 for no gain (A.Holmes). PENALTY on NE-J.Bademosi, Offensive Holding, 10 yards, enforced at NE 32.",REG,Opponent,NE,Defensive Penalty,4,25
2017,BUF,NE,13,3,23,NE,BUF,BUF,BUF 39,BUF,39,61,Q4,3 and 10,12:21,NE,Defensive Holding,5,"(BUF, BUF 39, Q4, 3 and 10) (12:21) (Shotgun) N.Peterman sacked at BUF 39 for 0 yards (M.Brown). PENALTY on NE-M.Butler, Defensive Holding, 5 yards, enforced at BUF 39 - No Play.",REG,Opponent,NE,Defensive Penalty,3,10
2017,BUF,NE,13,3,23,NE,BUF,NE,NE 33,NE,33,67,Q4,1 and 10,6:41,NE,Offensive Holding,10,"(NE, NE 33, Q4, 1 and 10) (6:41) (Shotgun) D.Lewis left guard to NE 40 for 7 yards (J.Poyer). PENALTY on NE-R.Gronkowski, Offensive Holding, 10 yards, enforced at NE 33 - No Play.",REG,NE,NE,Offensive Penalty,1,10
2017,BUF,NE,13,3,23,NE,BUF,NE,NE 41,NE,41,59,Q4,3 and 2,5:01,NE,False Start,5,"(NE, NE 41, Q4, 3 and 2) (5:01) (Shotgun) PENALTY on NE-C.Fleming, False Start, 5 yards, enforced at NE 41 - No Play.",REG,NE,NE,Offensive Penalty,3,2
2017,BUF,NE,13,3,23,NE,BUF,NE,NE 36,NE,36,64,Q4,3 and 7,4:50,BUF,Unsportsmanlike Conduct,15,"(NE, NE 36, Q4, 3 and 7) (4:50) (Shotgun) T.Brady pass deep right intended for R.Gronkowski INTERCEPTED by T.White at BUF 41. T.White to BUF 41 for no gain (P.Dorsett). BUF-T.White was injured during the play.  Penalty on NE-R.Gronkowski, Unnecessary Roughness, offsetting. Penalty on NE-D.Amendola, Unnecessary Roughness, offsetting. Penalty on BUF-M.Hyde, Unnecessary Roughness, offsetting. PENALTY on BUF-J.Hughes, Unsportsmanlike Conduct, 15 yards, enforced between downs. Unsportmanlike conduct foul against an official, penalty assessed after chains set, results in 1st-and-25 for BUF.",REG,NE,Opponent,Defensive Penalty,3,7
2017,BUF,NE,13,3,23,NE,BUF,NE,BUF 47,BUF,47,47,Q4,2 and 12,2:53,NE,False Start,6,"(NE, BUF 47, Q4, 2 and 12) (2:53) PENALTY on NE-D.Allen, False Start, 6 yards, enforced at BUF 47 - No Play.",REG,NE,NE,Offensive Penalty,2,12
2017,MIA,NE,14,27,20,MIA,NE,MIA,MIA 29,MIA,29,71,Q1,1 and 10,2:47,NE,Neutral Zone Infraction,5,"(MIA, MIA 29, Q1, 1 and 10) (2:47) (Shotgun) PENALTY on NE-M.Brown, Neutral Zone Infraction, 5 yards, enforced at MIA 29 - No Play.",REG,Opponent,NE,Defensive Penalty,1,10
2017,MIA,NE,14,27,20,MIA,NE,MIA,MIA 40,MIA,40,60,Q1,2 and 10,2:09,NE,Defensive Pass Interference,8,"(MIA, MIA 40, Q1, 2 and 10) (2:09) (Shotgun) J.Cutler pass incomplete short right to D.Parker. PENALTY on NE-S.Gilmore, Defensive Pass Interference, 8 yards, enforced at MIA 40 - No Play.",REG,Opponent,NE,Defensive Penalty,2,10
2017,MIA,NE,14,27,20,MIA,NE,MIA,MIA 48,MIA,48,52,Q1,1 and 10,2:05,MIA,Offensive Holding,10,"(MIA, MIA 48, Q1, 1 and 10) (2:05) K.Drake up the middle to NE 47 for 5 yards (J.Freeny; P.Chung). PENALTY on MIA-M.Pouncey, Offensive Holding, 10 yards, enforced at MIA 48 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
2017,MIA,NE,14,27,20,MIA,NE,NE,MIA 43,MIA,43,43,Q2,2 and 2,8:48,NE,False Start,5,"(NE, MIA 43, Q2, 2 and 2) (8:48) PENALTY on NE-C.Fleming, False Start, 5 yards, enforced at MIA 43 - No Play.",REG,NE,NE,Offensive Penalty,2,2
2017,MIA,NE,14,27,20,MIA,NE,NE,MIA 23,MIA,23,23,Q2,3 and 5,6:29,MIA,Defensive Pass Interference,20,"(NE, MIA 23, Q2, 3 and 5) (6:29) (Shotgun) T.Brady pass incomplete deep left to B.Cooks. PENALTY on MIA-X.Howard, Defensive Pass Interference, 20 yards, enforced at MIA 23 - No Play.",REG,NE,Opponent,Defensive Penalty,3,5
2017,MIA,NE,14,27,20,MIA,NE,MIA,NE 16,NE,16,16,Q2,1 and 10,5:12,MIA,Offensive Holding,10,"(MIA, NE 16, Q2, 1 and 10) (5:12) (Shotgun) J.Cutler pass short left to J.Landry for 16 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on MIA-L.Tunsil, Offensive Holding, 10 yards, enforced at NE 10.",REG,Opponent,Opponent,Offensive Penalty,1,10
2017,MIA,NE,14,27,20,MIA,NE,NE,NE 24,NE,24,76,Q3,3 and 6,9:35,MIA,Neutral Zone Infraction,5,"(NE, NE 24, Q3, 3 and 6) (9:35) (Shotgun) PENALTY on MIA-C.Wake, Neutral Zone Infraction, 5 yards, enforced at NE 24 - No Play.",REG,NE,Opponent,Defensive Penalty,3,6
2017,MIA,NE,14,27,20,MIA,NE,MIA,MIA 27,MIA,27,73,Q3,3 and 1,7:50,NE,Defensive Pass Interference,21,"(MIA, MIA 27, Q3, 3 and 1) (7:50) (Shotgun) J.Cutler pass incomplete deep left to J.Landry. PENALTY on NE-J.Jones, Defensive Pass Interference, 21 yards, enforced at MIA 27 - No Play.",REG,Opponent,NE,Defensive Penalty,3,1
2017,MIA,NE,14,27,20,MIA,NE,NE,NE 15,NE,15,85,Q3,3 and 10,4:30,MIA,Defensive Pass Interference,17,"(NE, NE 15, Q3, 3 and 10) (4:30) (Shotgun) T.Brady pass incomplete deep right to C.Hogan. PENALTY on MIA-A.Verner, Defensive Pass Interference, 17 yards, enforced at NE 15 - No Play.",REG,NE,Opponent,Defensive Penalty,3,10
2017,MIA,NE,14,27,20,MIA,NE,MIA,MIA 20,MIA,20,80,Q3,4 and 15,00:46,MIA,Unsportsmanlike Conduct,15,"(MIA, MIA 20, Q3, 4 and 15) (:46) (Punt formation) M.Haack punts 56 yards to NE 24, Center-J.Denney. B.Reedy to NE 32 for 8 yards (C.Allen). PENALTY on MIA-J.Lucas, Unsportsmanlike Conduct, 15 yards, enforced at NE 32.",REG,Opponent,Opponent,Offensive Penalty,4,15
2017,MIA,NE,14,27,20,MIA,NE,MIA,MIA 17,MIA,17,83,Q4,3 and 11,12:08,NE,Neutral Zone Infraction,5,"(MIA, MIA 17, Q4, 3 and 11) (12:08) (Shotgun) PENALTY on NE-D.Wise, Neutral Zone Infraction, 5 yards, enforced at MIA 17 - No Play.",REG,Opponent,NE,Defensive Penalty,3,11
2017,MIA,NE,14,27,20,MIA,NE,MIA,MIA 22,MIA,22,78,Q4,4 and 6,12:00,NE,Offensive Holding,10,"(MIA, MIA 22, Q4, 4 and 6) (12:00) (Punt formation) M.Haack punts 53 yards to NE 25, Center-J.Denney. B.Reedy ran ob at NE 48 for 23 yards. PENALTY on NE-P.Chung, Offensive Holding, 10 yards, enforced at NE 25. Penalty on NE-N.Grigsby, Offensive Holding, declined.",REG,Opponent,NE,Defensive Penalty,4,6
2017,MIA,NE,14,27,20,MIA,NE,NE,NE 15,NE,15,85,Q4,4 and 10,10:34,MIA,Illegal Block Above the Waist,10,"(NE, NE 15, Q4, 4 and 10) (10:34) (Punt formation) R.Allen punts 47 yards to MIA 38, Center-J.Cardona. J.Grant pushed ob at MIA 38 for no gain (J.Bademosi). PENALTY on MIA-T.McTyer, Illegal Block Above the Waist, 10 yards, enforced at MIA 38.",REG,NE,Opponent,Defensive Penalty,4,10
2017,MIA,NE,14,27,20,MIA,NE,NE,NE 22,NE,22,78,Q4,1 and 10,5:17,NE,Offensive Holding,10,"(NE, NE 22, Q4, 1 and 10) (5:17) (Shotgun) T.Brady pass incomplete short middle to D.Amendola (T.McDonald). PENALTY on NE-J.Thuney, Offensive Holding, 10 yards, enforced at NE 22 - No Play.",REG,NE,NE,Offensive Penalty,1,10
2017,MIA,NE,14,27,20,MIA,NE,NE,MIA 39,MIA,39,39,Q4,1 and 10,2:00,MIA,Roughing the Passer,15,"(NE, MIA 39, Q4, 1 and 10) (2:00) (Shotgun) T.Brady pass incomplete short right to D.Allen. PENALTY on MIA-D.Godchaux, Roughing the Passer, 15 yards, enforced at MIA 39 - No Play. Penalty on MIA-C.Wake, Defensive Holding, declined.",REG,NE,Opponent,Defensive Penalty,1,10
2017,MIA,NE,14,27,20,MIA,NE,NE,MIA 1,MIA,1,1,Q4,1 and 1,1:24,NE,Illegal Motion,4,"(NE, MIA 1, Q4, 1 and 1) (1:24) T.Brady pass incomplete short right [L.Timmons]. PENALTY on NE-J.White, Illegal Motion, 4 yards, enforced at MIA 1 - No Play.",REG,NE,NE,Offensive Penalty,1,1
2017,MIA,NE,14,27,20,MIA,NE,NE,MIA 5,MIA,5,5,Q4,2 and 5,1:12,NE,Offensive Holding,10,"(NE, MIA 5, Q4, 2 and 5) (1:12) (Shotgun) T.Brady pass incomplete short right to D.Amendola. PENALTY on NE-N.Solder, Offensive Holding, 10 yards, enforced at MIA 5 - No Play.",REG,NE,NE,Offensive Penalty,2,5
2017,PIT,NE,15,24,27,NE,PIT,PIT,PIT 38,PIT,38,62,Q1,2 and 5,13:34,PIT,Offensive Holding,10,"(PIT, PIT 38, Q1, 2 and 5) (13:34) (Shotgun) L.Bell right tackle to PIT 40 for 2 yards (D.McCourty). PENALTY on PIT-D.DeCastro, Offensive Holding, 10 yards, enforced at PIT 38 - No Play.",REG,Opponent,Opponent,Offensive Penalty,2,5
2017,PIT,NE,15,24,27,NE,PIT,NE,NE 45,NE,45,55,Q1,3 and 1,10:23,PIT,Defensive Offside,5,"(NE, NE 45, Q1, 3 and 1) (10:23) T.Brady pass incomplete short left to D.Amendola (T.Watt). PENALTY on PIT-C.Heyward, Defensive Offside, 5 yards, enforced at NE 45 - No Play.",REG,NE,Opponent,Defensive Penalty,3,1
2017,PIT,NE,15,24,27,NE,PIT,PIT,NE 17,NE,17,17,Q2,1 and 10,14:16,PIT,Offensive Pass Interference,10,"(PIT, NE 17, Q2, 1 and 10) (14:16) (No Huddle, Shotgun) B.Roethlisberger pass short right to M.Bryant to NE 18 for -1 yards (S.Gilmore). PENALTY on PIT-J.James, Offensive Pass Interference, 10 yards, enforced at NE 17 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
2017,PIT,NE,15,24,27,NE,PIT,NE,PIT 16,PIT,16,16,Q3,3 and 1,11:00,NE,False Start,4,"(NE, PIT 16, Q3, 3 and 1) (11:00) PENALTY on NE-D.Allen, False Start, 4 yards, enforced at PIT 16 - No Play.",REG,NE,NE,Offensive Penalty,3,1
2017,PIT,NE,15,24,27,NE,PIT,PIT,PIT 38,PIT,38,62,Q4,1 and 10,10:17,PIT,Offensive Holding,10,"(PIT, PIT 38, Q4, 1 and 10) (10:17) (Shotgun) J.Conner up the middle to PIT 46 for 8 yards (P.Chung). PENALTY on PIT-A.Villanueva, Offensive Holding, 10 yards, enforced at PIT 38 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
2017,PIT,NE,15,24,27,NE,PIT,PIT,PIT 30,PIT,30,70,Q4,2 and 18,9:29,PIT,False Start,5,"(PIT, PIT 30, Q4, 2 and 18) (9:29) (Shotgun) PENALTY on PIT-A.Villanueva, False Start, 5 yards, enforced at PIT 30 - No Play.",REG,Opponent,Opponent,Offensive Penalty,2,18
2017,PIT,NE,15,24,27,NE,PIT,NE,PIT 44,PIT,44,44,Q4,2 and 3,5:10,NE,Illegal Touch Pass,0,"(NE, PIT 44, Q4, 2 and 3) (5:10) (Shotgun) T.Brady pass incomplete deep left to B.Cooks. PENALTY on NE-B.Cooks, Illegal Touch Pass, 0 yards, enforced at PIT 44.",REG,NE,NE,Offensive Penalty,2,3
2017,PIT,NE,15,24,27,NE,PIT,NE,PIT 44,PIT,44,44,Q4,3 and 3,4:50,PIT,Defensive Pass Interference,23,"(NE, PIT 44, Q4, 3 and 3) (4:50) (Shotgun) T.Brady pass incomplete deep left to R.Gronkowski. PENALTY on PIT-A.Burns, Defensive Pass Interference, 23 yards, enforced at PIT 44 - No Play.",REG,NE,Opponent,Defensive Penalty,3,3
2017,NE,BUF,16,37,16,NE,BUF,NE,NE 25,NE,25,75,Q2,1 and 10,3:45,BUF,Defensive Pass Interference,44,"(NE, NE 25, Q2, 1 and 10) (3:45) T.Brady pass incomplete deep right to B.Cooks. PENALTY on BUF-M.Hyde, Defensive Pass Interference, 44 yards, enforced at NE 25 - No Play.",REG,NE,Opponent,Defensive Penalty,1,10
2017,NE,BUF,16,37,16,NE,BUF,BUF,NE 9,NE,9,9,Q2,1 and 9,00:13,NE,Encroachment,5,"(BUF, NE 9, Q2, 1 and 9) (:13) T.Taylor spiked the ball to stop the clock. PENALTY on NE-A.Butler, Encroachment, 5 yards, enforced at NE 9 - No Play.",REG,Opponent,NE,Defensive Penalty,1,9
2017,NE,BUF,16,37,16,NE,BUF,BUF,BUF 40,BUF,40,60,Q3,1 and 10,14:36,BUF,Offensive Holding,10,"(BUF, BUF 40, Q3, 1 and 10) (14:36) L.McCoy right tackle ran ob at NE 42 for 18 yards. PENALTY on BUF-D.Thompson, Offensive Holding, 10 yards, enforced at NE 42.",REG,Opponent,Opponent,Offensive Penalty,1,10
2017,NE,BUF,16,37,16,NE,BUF,NE,BUF 30,BUF,30,30,Q3,1 and 10,1:27,BUF,Defensive Pass Interference,29,"(NE, BUF 30, Q3, 1 and 10) (1:27) T.Brady pass incomplete deep right to R.Gronkowski. PENALTY on BUF-T.Elston, Defensive Pass Interference, 29 yards, enforced at BUF 30 - No Play.",REG,NE,Opponent,Defensive Penalty,1,10
2017,NE,BUF,16,37,16,NE,BUF,NE,BUF 1,BUF,1,1,Q3,1 and 1,1:19,BUF,Defensive 12 On-field,0,"(NE, BUF 1, Q3, 1 and 1) (1:19) M.Gillislee up the middle to BUF 1 for no gain (A.Washington). PENALTY on BUF, Defensive 12 On-field, 0 yards, enforced at BUF 1 - No Play.",REG,NE,Opponent,Defensive Penalty,1,1
2017,NE,BUF,16,37,16,NE,BUF,BUF,BUF 29,BUF,29,71,Q4,3 and 6,3:47,NE,Defensive Holding,5,"(BUF, BUF 29, Q4, 3 and 6) (3:47) (Shotgun) T.Taylor pass incomplete deep left to D.Thompson. PENALTY on NE-M.Butler, Defensive Holding, 5 yards, enforced at BUF 29 - No Play.",REG,Opponent,NE,Defensive Penalty,3,6
2017,NE,NYJ,17,26,6,NE,NYJ,NYJ,NYJ 13,NYJ,13,87,Q1,1 and 10,9:27,NYJ,False Start,5,"(NYJ, NYJ 13, Q1, 1 and 10) (9:27) PENALTY on NYJ-D.Dozier, False Start, 5 yards, enforced at NYJ 13 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
2017,NE,NYJ,17,26,6,NE,NYJ,NE,NE 48,NE,48,52,Q1,2 and 7,5:59,NYJ,Defensive Holding,5,"(NE, NE 48, Q1, 2 and 7) (5:59) T.Brady pass incomplete deep right to B.Cooks. PENALTY on NYJ-B.Skrine, Defensive Holding, 5 yards, enforced at NE 48 - No Play.",REG,NE,Opponent,Defensive Penalty,2,7
2017,NE,NYJ,17,26,6,NE,NYJ,NYJ,NYJ 14,NYJ,14,86,Q2,2 and 10,15:00,NE,Roughing the Passer,15,"(NYJ, NYJ 14, Q2, 2 and 10) (15:00) (Shotgun) B.Qvale reported in as eligible.  B.Petty pass deep middle to N.Sterling to NYJ 49 for 35 yards (D.McCourty) [M.Brown]. PENALTY on NE-M.Brown, Roughing the Passer, 15 yards, enforced at NYJ 49.",REG,Opponent,NE,Defensive Penalty,2,10
2017,NE,NYJ,17,26,6,NE,NYJ,NE,NE 27,NE,27,73,Q2,3 and 10,8:24,NYJ,Defensive Holding,5,"(NE, NE 27, Q2, 3 and 10) (8:24) (Shotgun) T.Brady pass incomplete deep middle to B.Cooks (M.Claiborne). PENALTY on NYJ-J.Burris, Defensive Holding, 5 yards, enforced at NE 27 - No Play.",REG,NE,Opponent,Defensive Penalty,3,10
2017,NE,NYJ,17,26,6,NE,NYJ,NE,NE 44,NE,44,56,Q2,2 and 8,6:13,NYJ,Defensive Pass Interference,39,"(NE, NE 44, Q2, 2 and 8) (6:13) T.Brady pass incomplete deep left to B.Cooks. NYJ-M.Maye was injured during the play.  PENALTY on NYJ-M.Maye, Defensive Pass Interference, 39 yards, enforced at NE 44 - No Play.",REG,NE,Opponent,Defensive Penalty,2,8
2017,NE,NYJ,17,26,6,NE,NYJ,NE,NYJ 36,NYJ,36,36,Q2,1 and 10,1:02,NYJ,Encroachment,5,"(NE, NYJ 36, Q2, 1 and 10) (1:02) (Shotgun) PENALTY on NYJ-X.Cooper, Encroachment, 5 yards, enforced at NYJ 36 - No Play.",REG,NE,Opponent,Defensive Penalty,1,10
2017,NE,NYJ,17,26,6,NE,NYJ,NE,NYJ 31,NYJ,31,31,Q2,3 and 5,00:51,NYJ,Defensive Holding,5,"(NE, NYJ 31, Q2, 3 and 5) (:51) (Shotgun) T.Brady pass incomplete short middle to D.Amendola. PENALTY on NYJ-J.Burris, Defensive Holding, 5 yards, enforced at NYJ 31 - No Play.",REG,NE,Opponent,Defensive Penalty,3,5
2017,NE,NYJ,17,26,6,NE,NYJ,NYJ,NYJ 38,NYJ,38,62,Q3,4 and 3,13:02,NE,Illegal Block Above the Waist,9,"(NYJ, NYJ 38, Q3, 4 and 3) (13:02) L.Edwards punts 45 yards to NE 17, Center-T.Hennessy. D.Amendola to NE 18 for 1 yard (R.Miles). PENALTY on NE-J.Jones, Illegal Block Above the Waist, 9 yards, enforced at NE 18. Penalty on NE-J.Bademosi, Unnecessary Roughness, declined.",REG,Opponent,NE,Defensive Penalty,4,3
2017,NE,NYJ,17,26,6,NE,NYJ,NE,NE 16,NE,16,84,Q3,4 and 12,9:35,NYJ,Illegal Block Above the Waist,10,"(NE, NE 16, Q3, 4 and 12) (9:35) R.Allen punts 40 yards to NYJ 44, Center-J.Cardona. J.Natson to NYJ 49 for 5 yards (J.Bademosi). PENALTY on NYJ-J.Clark, Illegal Block Above the Waist, 10 yards, enforced at NYJ 49.",REG,NE,Opponent,Defensive Penalty,4,12
2017,NE,NYJ,17,26,6,NE,NYJ,NE,NYJ 24,NYJ,24,24,Q4,3 and 7,13:43,NE,Intentional Grounding,10,"(NE, NYJ 24, Q4, 3 and 7) (13:43) (Shotgun) T.Brady pass incomplete deep right. PENALTY on NE-T.Brady, Intentional Grounding, 10 yards, enforced at NYJ 24.",REG,NE,NE,Offensive Penalty,3,7
2017,NE,NYJ,17,26,6,NE,NYJ,NYJ,NYJ 4,NYJ,4,96,Q4,1 and 10,13:31,NE,Unnecessary Roughness,15,"(NYJ, NYJ 4, Q4, 1 and 10) (13:31) B.Qvale reported in as eligible.  B.Petty pass incomplete short right to R.Anderson. NYJ-R.Anderson was injured during the play.  PENALTY on NE-S.Gilmore, Unnecessary Roughness, 15 yards, enforced at NYJ 4.",REG,Opponent,NE,Defensive Penalty,1,10
2017,NE,NYJ,17,26,6,NE,NYJ,NE,NE 29,NE,29,71,Q4,3 and 9,9:42,NYJ,Illegal Use of Hands,5,"(NE, NE 29, Q4, 3 and 9) (9:42) (Shotgun) T.Brady sacked at NE 24 for -5 yards (sack split by X.Cooper and S.McLendon). PENALTY on NYJ-J.Jenkins, Illegal Use of Hands, 5 yards, enforced at NE 29 - No Play.",REG,NE,Opponent,Defensive Penalty,3,9
2017,NE,NYJ,17,26,6,NE,NYJ,NE,NE 34,NE,34,66,Q4,4 and 5,4:40,NYJ,Defensive 12 On-field,5,"(NE, NE 34, Q4, 4 and 5) (4:40) (Punt formation) PENALTY on NYJ, Defensive 12 On-field, 5 yards, enforced at NE 34 - No Play.",REG,NE,Opponent,Defensive Penalty,4,5
2018,NE,HOU,1,27,20,NE,HOU,NE,HOU 16,HOU,16,16,Q1,3 and 7,12:09,NE,False Start,5,"(NE, HOU 16, Q1, 3 and 7) (12:09) (Shotgun) PENALTY on NE-R.McCarron, False Start, 5 yards, enforced at HOU 16 - No Play.",REG,NE,NE,Offensive Penalty,3,7
2018,NE,HOU,1,27,20,NE,HOU,NE,NE 15,NE,15,85,Q1,3 and 1,4:25,NE,Illegal Shift,5,"(NE, NE 15, Q1, 3 and 1) (4:25) T.Brady up the middle to NE 15 for no gain. HOU-C.Covington was injured during the play. His return is Questionable.  PENALTY on NE-C.Patterson, Illegal Shift, 5 yards, enforced at NE 15 - No Play.",REG,NE,NE,Offensive Penalty,3,1
2018,NE,HOU,1,27,20,NE,HOU,NE,NE 41,NE,41,59,Q1,2 and 4,1:19,HOU,Defensive Pass Interference,14,"(NE, NE 41, Q1, 2 and 4) (1:19) (Shotgun) T.Brady pass incomplete deep left to R.Gronkowski. PENALTY on HOU-J.Joseph, Defensive Pass Interference, 14 yards, enforced at NE 41 - No Play.",REG,NE,Opponent,Defensive Penalty,2,4
2018,NE,HOU,1,27,20,NE,HOU,HOU,HOU 47,HOU,47,53,Q2,2 and 8,2:00,HOU,False Start,5,"(HOU, HOU 47, Q2, 2 and 8) (2:00) (Shotgun) PENALTY on HOU-R.Griffin, False Start, 5 yards, enforced at HOU 47 - No Play.",REG,Opponent,Opponent,Offensive Penalty,2,8
2018,NE,HOU,1,27,20,NE,HOU,HOU,HOU 42,HOU,42,58,Q2,2 and 13,2:00,HOU,Illegal Block Above the Waist,10,"(HOU, HOU 42, Q2, 2 and 13) (2:00) (Shotgun) D.Watson pass short right to D.Hopkins to HOU 49 for 7 yards (S.Gilmore). PENALTY on HOU-S.Coates, Illegal Block Above the Waist, 10 yards, enforced at HOU 42 - No Play.",REG,Opponent,Opponent,Offensive Penalty,2,13
2018,NE,HOU,1,27,20,NE,HOU,NE,NE 35,NE,35,65,Q2,,,NE,Illegal Formation,5,"(NE, NE 35, Q2) S.Gostkowski kicks 65 yards from NE 35 to end zone, Touchback. PENALTY on NE, Illegal Formation, 5 yards, enforced at HOU 25.",REG,NE,NE,Offensive Penalty,,
2018,NE,HOU,1,27,20,NE,HOU,NE,HOU 41,HOU,41,41,Q3,3 and 5,7:22,HOU,Defensive Holding,5,"(NE, HOU 41, Q3, 3 and 5) (7:22) (Shotgun) T.Brady pass incomplete deep right to C.Hogan (K.Johnson). PENALTY on HOU-K.Johnson, Defensive Holding, 5 yards, enforced at HOU 41 - No Play.",REG,NE,Opponent,Defensive Penalty,3,5
2018,NE,HOU,1,27,20,NE,HOU,HOU,NE 3,NE,3,3,Q3,1 and 3,2:13,HOU,False Start,5,"(HOU, NE 3, Q3, 1 and 3) (2:13) (No Huddle) PENALTY on HOU-J.Akins, False Start, 5 yards, enforced at NE 3 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,3
2018,NE,HOU,1,27,20,NE,HOU,HOU,NE 17,NE,17,17,Q4,2 and 11,3:58,NE,Defensive Holding,5,"(HOU, NE 17, Q4, 2 and 11) (3:58) (No Huddle, Shotgun) D.Watson scrambles left end pushed ob at NE 10 for 7 yards (J.Bentley). PENALTY on NE-S.Gilmore, Defensive Holding, 5 yards, enforced at NE 10.",REG,Opponent,NE,Defensive Penalty,2,11
2018,NE,HOU,1,27,20,NE,HOU,HOU,NE 5,NE,5,5,Q4,1 and 5,3:50,HOU,False Start,5,"(HOU, NE 5, Q4, 1 and 5) (3:50) (Shotgun) PENALTY on HOU-D.Watson, False Start, 5 yards, enforced at NE 5 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,5
2018,NE,HOU,1,27,20,NE,HOU,HOU,NE 2,NE,2,2,Q4,3 and 2,3:01,NE,Defensive Holding,1,"(HOU, NE 2, Q4, 3 and 2) (3:01) (Shotgun) D.Watson pass incomplete short right to R.Griffin. PENALTY on NE-S.Gilmore, Defensive Holding, 1 yard, enforced at NE 2 - No Play.",REG,Opponent,NE,Defensive Penalty,3,2
2018,NE,HOU,1,27,20,NE,HOU,HOU,HOU 1,HOU,1,99,Q4,2 and 10,00:38,NE,Unnecessary Roughness,15,"(HOU, HOU 1, Q4, 2 and 10) (:38) (Shotgun) D.Watson pass incomplete deep left to D.Hopkins (S.Gilmore). PENALTY on NE-D.Harmon, Unnecessary Roughness, 15 yards, enforced at HOU 1 - No Play.",REG,Opponent,NE,Defensive Penalty,2,10
2018,JAX,NE,2,31,20,JAX,NE,JAX,JAX 29,JAX,29,71,Q1,1 and 10,4:50,JAX,False Start,5,"(JAX, JAX 29, Q1, 1 and 10) (4:50) (Shotgun) PENALTY on JAX-J.O'Shaughnessy, False Start, 5 yards, enforced at JAX 29 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
2018,JAX,NE,2,31,20,JAX,NE,JAX,NE 42,NE,42,42,Q2,3 and 7,12:23,JAX,Illegal Use of Hands,10,"(JAX, NE 42, Q2, 3 and 7) (12:23) (Shotgun) B.Bortles pass short right to D.Moncrief to NE 35 for 7 yards (N.Ebner). PENALTY on JAX-A.Norwell, Illegal Use of Hands, 10 yards, enforced at NE 42 - No Play.",REG,Opponent,Opponent,Offensive Penalty,3,7
2018,JAX,NE,2,31,20,JAX,NE,NE,JAX 28,JAX,28,28,Q2,2 and 5,4:14,JAX,Lowering the Head to Initiate Contact,11,"(NE, JAX 28, Q2, 2 and 5) (4:14) (Shotgun) T.Brady pass short middle to C.Hogan to JAX 22 for 6 yards (Tel.Smith). PENALTY on JAX-Tel.Smith, Lowering the Head to Initiate Contact, 11 yards, enforced at JAX 22.",REG,NE,Opponent,Defensive Penalty,2,5
2018,JAX,NE,2,31,20,JAX,NE,JAX,JAX 35,JAX,35,65,Q3,,,NE,Illegal Block Above the Waist,10,"(JAX, JAX 35, Q3) J.Lambo kicks 70 yards from JAX 35 to NE -5. C.Patterson to NE 20 for 25 yards (D.Payne). PENALTY on NE-E.Roberts, Illegal Block Above the Waist, 10 yards, enforced at NE 20.",REG,Opponent,NE,Defensive Penalty,,
2018,JAX,NE,2,31,20,JAX,NE,NE,JAX 15,JAX,15,15,Q3,,,JAX,Unnecessary Roughness,15,"(NE, JAX 15, Q3) S.Gostkowski extra point is GOOD, Center-J.Cardona, Holder-R.Allen. PENALTY on JAX-M.Jackson, Unnecessary Roughness, 15 yards, enforced between downs.",REG,NE,Opponent,Defensive Penalty,,
2018,JAX,NE,2,31,20,JAX,NE,NE,NE 35,NE,35,65,Q4,,,JAX,Illegal Block Above the Waist,10,"(NE, NE 35, Q4) S.Gostkowski kicks 44 yards from NE 35 to JAX 21. C.Grant pushed ob at JAX 27 for 6 yards (J.McCourty). PENALTY on JAX-L.McCray, Illegal Block Above the Waist, 10 yards, enforced at JAX 27.",REG,NE,Opponent,Defensive Penalty,,
