Season,Home,Away,Week,Team_Possesion,Field_Position,Quarter,To_go,Time_left_Qtr,Penalty_on,Penalty,Penalty_Yards,game_type
2018,MIA,NE,14,NE,MIA 48,Q4,2 and 10,1:56,MIA,Defensive Pass Interference,41,REG
2018,PIT,NE,15,PIT,NE 29,Q1,2 and 6,11:42,NE,Defensive Offside,5,REG
2018,PIT,NE,15,NE,NE 32,Q1,3 and 1,7:24,PIT,Defensive Too Many Men on Field,5,REG
2018,PIT,NE,15,NE,PIT 15,Q1,,,NE,Delay of Game,5,REG
2018,PIT,NE,15,PIT,PIT 8,Q1,1 and 10,1:18,PIT,Offensive Holding,4,REG
2018,PIT,NE,15,PIT,NE 43,Q2,2 and 4,12:12,NE,Defensive Pass Interference,26,REG
2018,PIT,NE,15,NE,NE 44,Q2,2 and 7,10:33,NE,Offensive Holding,10,REG
2018,PIT,NE,15,NE,NE 37,Q2,2 and 4,1:32,NE,False Start,5,REG
2018,PIT,NE,15,NE,NE 40,Q2,4 and 1,:32,NE,Ineligible Downfield Kick,5,REG
2018,PIT,NE,15,PIT,NE 4,Q3,2 and 4,8:49,PIT,Intentional Grounding,10,REG
2018,PIT,NE,15,NE,NE 35,Q3,1 and 10,7:25,NE,False Start,5,REG
2018,PIT,NE,15,NE,NE 30,Q3,1 and 15,7:17,NE,Illegal Formation,5,REG
2018,PIT,NE,15,NE,NE 29,Q3,3 and 16,5:29,PIT,Defensive Pass Interference,21,REG
2018,PIT,NE,15,NE,PIT 10,Q3,4 and 1,:34,NE,False Start,5,REG
2018,PIT,NE,15,NE,PIT 13,Q4,2 and 8,10:29,NE,False Start,5,REG
2018,PIT,NE,15,NE,PIT 5,Q4,1 and 5,8:54,NE,Offensive Holding,10,REG
2018,PIT,NE,15,PIT,PIT 46,Q4,1 and 10,2:58,NE,Defensive Holding,5,REG
2018,PIT,NE,15,NE,NE 40,Q4,1 and 10,2:00,NE,False Start,5,REG
2018,PIT,NE,15,NE,PIT 11,Q4,2 and 5,:37,NE,Offensive Holding,10,REG
2018,NE,BUF,16,BUF,BUF 24,Q1,4 and 8,5:50,NE,Unnecessary Roughness,9,REG
2018,NE,BUF,16,NE,PENALTY ,Q1,,2:01,NE,False Start,5,REG
2018,NE,BUF,16,BUF,BUF 33,Q2,4 and 3,12:29,BUF,Illegal Block Above the Waist,10,REG
2018,NE,BUF,16,NE,NE 17,Q3,2 and 5,12:53,NE,Offensive Holding,8,REG
2018,NE,BUF,16,BUF,BUF 41,Q3,1 and 10,11:16,NE,Defensive Pass Interference,17,REG
2018,NE,BUF,16,NE,NE 46,Q3,1 and 10,7:35,NE,Offensive Holding,10,REG
2018,NE,BUF,16,NE,NE 25,Q3,2 and 10,:52,BUF,Defensive Pass Interference,9,REG
2018,NE,BUF,16,BUF,BUF 25,Q4,1 and 10,7:44,BUF,Offensive Holding,10,REG
2018,NE,NYJ,17,NE,NYJ 38,Q2,1 and 10,14:29,NE,False Start,5,REG
2018,NE,NYJ,17,NE,NYJ 8,Q2,2 and 8,12:38,NE,Offensive Holding,10,REG
2018,NE,NYJ,17,NE,NYJ 18,Q2,3 and 18,12:05,NYJ,Roughing the Passer,9,REG
2018,NE,NYJ,17,NYJ,NE 46,Q2,3 and 4,8:16,NYJ,False Start,5,REG
2018,NE,NYJ,17,NE,NE 28,Q3,1 and 10,13:11,NE,Offensive Pass Interference,10,REG
2018,NE,NYJ,17,NYJ,NYJ 36,Q3,2 and 6,10:06,NYJ,Offensive Holding,10,REG
2018,NE,NYJ,17,NE,NE 43,Q3,4 and 1,1:20,NYJ,Offensive Holding,6,REG
2018,NE,NYJ,17,NE,NYJ 12,Q4,1 and 10,3:42,NE,Illegal Shift,5,REG
2019,NE,PIT,1,NE,NE 35,Q1,1 and 10,7:20,NE,Offensive Pass Interference,10,REG
2019,NE,PIT,1,PIT,PIT 27,Q1,2 and 8,4:06,PIT,Offensive Holding,10,REG
2019,NE,PIT,1,PIT,PIT 20,Q1,3 and 15,3:25,PIT,False Start,5,REG
2019,NE,PIT,1,PIT,PIT 30,Q2,1 and 10,9:12,NE,Defensive Holding,5,REG
2019,NE,PIT,1,PIT,NE 11,Q3,3 and 3,12:03,NE,Defensive Holding,5,REG
2019,NE,PIT,1,PIT,NE 42,Q3,1 and 10,6:43,PIT,Offensive Pass Interference,10,REG
2019,NE,PIT,1,PIT,PIT 48,Q3,1 and 20,6:08,NE,Defensive Offside,5,REG
2019,NE,PIT,1,NE,PIT 27,Q4,1 and 10,9:17,NE,Offensive Holding,10,REG
2019,NE,PIT,1,NE,PIT 34,Q4,2 and 17,8:27,PIT,Defensive Pass Interference,9,REG
2019,NE,PIT,1,NE,PIT 15,Q4,1 and 10,7:16,NE,Offensive Holding,10,REG
2019,NE,PIT,1,PIT,PIT 25,Q4,2 and 10,6:06,PIT,False Start,5,REG
2019,NE,PIT,1,PIT,PIT 49,Q4,3 and 7,4:28,NE,Defensive Pass Interference,10,REG
2019,NE,PIT,1,PIT,PIT 45,Q4,1 and 10,2:06,PIT,Unnecessary Roughness,15,REG
2019,MIA,NE,2,NE,MIA 5,Q1,2 and 5,8:33,MIA,Defensive Holding,3,REG
2019,MIA,NE,2,MIA,NE 49,Q1,2 and 10,4:32,MIA,Offensive Holding,10,REG
2019,MIA,NE,2,NE,MIA 15,Q3,1 and 10,4:51,NE,Offensive Pass Interference,10,REG
2019,MIA,NE,2,NE,MIA 1,Q3,2 and 1,2:26,NE,False Start,4,REG
2019,MIA,NE,2,NE,MIA 5,Q3,2 and 5,2:26,MIA,Defensive Pass Interference,4,REG
2019,MIA,NE,2,NE,NE 34,Q4,2 and 5,15:00,MIA,Defensive Holding,5,REG
2019,MIA,NE,2,NE,NE 44,Q4,3 and 5,13:34,NE,Offensive Pass Interference,10,REG
2019,MIA,NE,2,NE,NE 34,Q4,4 and 15,13:07,NE,Unsportsmanlike Conduct,15,REG
2019,MIA,NE,2,MIA,MIA 17,Q4,2 and 18,8:20,NE,Lowering the Head to Initiate Contact,15,REG
2019,NE,NYJ,3,NYJ,NYJ 25,Q2,1 and 10,13:34,NYJ,Face Mask (15 Yards),14,REG
2019,NE,NYJ,3,NE,NE 31,Q2,3 and 16,10:51,NYJ,Illegal Use of Hands,5,REG
2019,NE,NYJ,3,NYJ,NYJ 17,Q2,2 and 5,9:28,NE,Defensive Too Many Men on Field,5,REG
2019,NE,NYJ,3,NE,NE 22,Q2,3 and 3,2:00,NYJ,Defensive Pass Interference,28,REG
2019,NE,NYJ,3,NE,NYJ 10,Q3,2 and 3,10:53,NE,Offensive Holding,10,REG
2019,NE,NYJ,3,NE,NYJ 20,Q3,2 and 13,10:29,NE,Face Mask (15 Yards),15,REG
2019,NE,NYJ,3,NYJ,NYJ 26,Q3,2 and 9,8:10,NYJ,Offensive Holding,10,REG
2019,NE,NYJ,3,NE,NYJ 20,Q3,1 and 10,5:33,NE,False Start,5,REG
2019,NE,NYJ,3,NE,NYJ 22,Q3,2 and 12,4:25,NE,Intentional Grounding,10,REG
2019,NE,NYJ,3,NYJ,NYJ 48,Q3,1 and 10,2:32,NE,Roughing the Passer,15,REG
2019,NE,NYJ,3,NYJ,NE 35,Q3,2 and 8,1:44,NYJ,Offensive Pass Interference,10,REG
2019,NE,NYJ,3,NE,NYJ 40,Q4,4 and 4,12:09,NE,Delay of Game,5,REG
2019,NE,NYJ,3,NE,NYJ 45,Q4,4 and 9,11:51,NE,False Start,5,REG
2019,BUF,NE,4,BUF,BUF 24,Q1,3 and 10,13:09,NE,Defensive Holding,5,REG
2019,BUF,NE,4,BUF,BUF 40,Q1,1 and 10,11:17,BUF,Offensive Holding,10,REG
2019,BUF,NE,4,BUF,BUF 37,Q1,2 and 10,7:25,BUF,False Start,5,REG
2019,BUF,NE,4,BUF,BUF 47,Q1,3 and 4,:21,NE,Defensive Too Many Men on Field,5,REG
2019,BUF,NE,4,NE,NE 29,Q1,1 and 10,:02,NE,False Start,5,REG
2019,BUF,NE,4,NE,BUF 34,Q2,2 and 7,5:57,NE,Intentional Grounding,10,REG
2019,BUF,NE,4,NE,BUF 35,Q2,4 and 8,5:46,BUF,Defensive Pass Interference,27,REG
2019,BUF,NE,4,BUF,BUF 29,Q2,2 and 1,3:30,NE,Illegal Use of Hands,5,REG
2019,BUF,NE,4,NE,NE 25,Q3,4 and 8,9:13,NE,Unsportsmanlike Conduct,15,REG
2019,BUF,NE,4,BUF,BUF 45,Q3,3 and 4,8:14,BUF,Offensive Holding,9,REG
2019,BUF,NE,4,BUF,NE 16,Q4,2 and 9,13:22,NE,Unnecessary Roughness,8,REG
2019,BUF,NE,4,BUF,NE 5,Q4,2 and 5,12:28,BUF,Delay of Game,5,REG
2019,BUF,NE,4,NE,NE 20,Q4,1 and 10,8:35,NE,False Start,5,REG
2019,BUF,NE,4,BUF,BUF 27,Q4,1 and 10,7:36,BUF,False Start,5,REG
2019,BUF,NE,4,BUF,BUF 28,Q4,3 and 19,6:17,BUF,False Start,5,REG
2019,BUF,NE,4,NE,NE 35,Q4,4 and 7,3:19,BUF,Illegal Block Above the Waist,10,REG
2019,WAS,NE,5,NE,WAS 26,Q1,2 and 5,3:49,NE,Offensive Pass Interference,10,REG
2019,WAS,NE,5,NE,WAS 25,Q1,3 and 4,3:12,NE,False Start,5,REG
2019,WAS,NE,5,NE,NE 33,Q2,2 and 8,11:37,WAS,Defensive Pass Interference,40,REG
2019,WAS,NE,5,NE,WAS 48,Q2,4 and 1,6:34,NE,False Start,5,REG
2019,WAS,NE,5,WAS,WAS 5,Q2,2 and 6,4:39,WAS,False Start,2,REG
2019,WAS,NE,5,WAS,WAS 20,Q2,1 and 10,3:51,WAS,Offensive Holding,10,REG
2019,WAS,NE,5,WAS,WAS 10,Q2,1 and 20,3:27,WAS,False Start,5,REG
2019,WAS,NE,5,WAS,WAS 26,Q2,4 and 4,2:00,NE,Illegal Block Above the Waist,10,REG
2019,WAS,NE,5,NE,NE 33,Q2,3 and 5,1:22,NE,Offensive Holding,10,REG
2019,WAS,NE,5,WAS,NE 48,Q3,2 and 11,9:03,WAS,Illegal Use of Hands,10,REG
2019,WAS,NE,5,WAS,WAS 12,Q3,2 and 10,1:17,NE,Illegal Use of Hands,5,REG
2019,WAS,NE,5,WAS,WAS 36,Q4,4 and 11,6:19,NE,Offensive Holding,10,REG
2019,WAS,NE,5,WAS,WAS 40,Q4,3 and 5,4:20,WAS,False Start,5,REG
2019,NE,NYG,6,NE,NYG 43,Q1,1 and 10,7:07,NYG,Unnecessary Roughness,15,REG
2019,NE,NYG,6,NYG,NE 48,Q2,4 and 5,14:06,NYG,Illegal Formation,5,REG
2019,NE,NYG,6,NE,NYG 20,Q2,2 and 10,9:19,NE,False Start,5,REG
2019,NE,NYG,6,NE,NE 39,Q3,2 and 10,8:28,NYG,Defensive Holding,5,REG
2019,NE,NYG,6,NE,NYG 42,Q3,,7:37,NE,Offensive Holding,10,REG
2019,NE,NYG,6,NE,NYG 29,Q3,4 and 7,4:20,NYG,Defensive Holding,5,REG
2019,NE,NYG,6,NYG,NYG 30,Q3,1 and 10,2:47,NYG,Offensive Holding,10,REG
2019,NE,NYG,6,NYG,NYG 32,Q4,3 and 3,3:16,NE,Illegal Use of Hands,5,REG
2019,NYJ,NE,7,NE,NE 35,Q1,,,NYJ,Illegal Blindside Block,8,REG
2019,NYJ,NE,7,NE,NYJ 4,Q2,1 and 4,12:11,NE,Illegal Block Above the Waist,10,REG
2019,NYJ,NE,7,NE,NYJ 3,Q2,3 and 3,10:48,NYJ,Defensive Holding,2,REG
2019,NYJ,NE,7,NYJ,NYJ 29,Q2,2 and 5,8:35,NE,Defensive Holding,5,REG
2019,NYJ,NE,7,NYJ,NYJ 35,Q2,2 and 9,7:51,NE,Defensive Pass Interference,19,REG
2019,NYJ,NE,7,NYJ,NE 34,Q2,1 and 10,6:23,NE,Roughing the Passer,15,REG
2019,NYJ,NE,7,NYJ,NE 41,Q2,2 and 5,2:56,NYJ,Offensive Holding,10,REG
2019,NYJ,NE,7,NYJ,NYJ 6,Q3,2 and 7,7:45,NYJ,Illegal Bat,0,REG
2019,NYJ,NE,7,NE,NE 33,Q3,1 and 10,7:37,NE,Offensive Holding,10,REG
2019,NYJ,NE,7,NYJ,NE 31,Q3,2 and 8,6:28,NE,Defensive Pass Interference,20,REG
2019,NYJ,NE,7,NE,NE 20,Q3,3 and 10,4:46,NYJ,Defensive Pass Interference,15,REG
2019,NYJ,NE,7,NE,NE 41,Q3,3 and 4,3:58,NE,Intentional Grounding,13,REG
2019,NYJ,NE,7,NYJ,NYJ 23,Q3,3 and 7,2:55,NYJ,Offensive Holding,10,REG
2019,NYJ,NE,7,NYJ,NYJ 25,Q4,2 and 10,12:28,NYJ,False Start,5,REG
2019,NYJ,NE,7,NYJ,NE 38,Q4,3 and 3,6:45,NYJ,Offensive Holding,10,REG
2019,NE,CLE,8,NE,NE 21,Q1,4 and 4,2:48,NE,False Start,5,REG
2019,NE,CLE,8,NE,NE 16,Q1,4 and 9,2:48,CLE,Illegal Block Above the Waist,10,REG
2019,NE,CLE,8,NE,NE 35,Q1,,,NE,Delay of Kickoff,5,REG
2019,NE,CLE,8,CLE,NE 40,Q1,1 and 10,:23,CLE,False Start,5,REG
2019,NE,CLE,8,CLE,NE 45,Q2,2 and 15,15:00,CLE,Offensive Holding,10,REG
2019,NE,CLE,8,CLE,CLE 46,Q2,3 and 24,13:50,NE,Neutral Zone Infraction,5,REG
2019,NE,CLE,8,NE,NE 37,Q2,2 and 10,6:32,CLE,Defensive Holding,5,REG
2019,NE,CLE,8,NE,CLE 35,Q2,1 and 10,5:58,CLE,Illegal Use of Hands,5,REG
2019,NE,CLE,8,NE,CLE 20,Q2,2 and 10,3:42,CLE,Illegal Use of Hands,5,REG
2019,NE,CLE,8,CLE,CLE 29,Q2,2 and 20,:28,CLE,False Start,5,REG
2019,NE,CLE,8,CLE,CLE 33,Q3,1 and 10,:13,CLE,False Start,5,REG
2019,NE,CLE,8,CLE,CLE 28,Q4,1 and 15,15:00,CLE,False Start,5,REG
2019,NE,CLE,8,CLE,CLE 40,Q4,3 and 3,13:33,CLE,Offensive Pass Interference,10,REG
2019,NE,CLE,8,CLE,CLE 34,Q4,3 and 1,6:50,CLE,Offensive Pass Interference,10,REG
2019,NE,CLE,8,CLE,CLE 24,Q4,4 and 11,6:17,CLE,False Start,5,REG
2019,NE,CLE,8,CLE,NE 24,Q4,4 and 1,2:38,CLE,False Start,5,REG
2019,NE,CLE,8,CLE,CLE 20,Q4,1 and 10,1:06,NE,Defensive Pass Interference,17,REG
2019,BAL,NE,9,BAL,NE 6,Q1,4 and 3,8:36,NE,Neutral Zone Infraction,3,REG
2019,BAL,NE,9,BAL,BAL 30,Q1,2 and 3,:09,NE,Neutral Zone Infraction,5,REG
2019,BAL,NE,9,NE,BAL 33,Q2,2 and 5,8:07,NE,Intentional Grounding,10,REG
2019,BAL,NE,9,NE,BAL 43,Q2,3 and 15,8:02,NE,Offensive Holding,10,REG
2019,BAL,NE,9,NE,BAL 7,Q2,1 and 7,5:43,NE,Offensive Holding,10,REG
2019,BAL,NE,9,NE,NE 19,Q2,2 and 9,1:23,BAL,Unnecessary Roughness,15,REG
2019,BAL,NE,9,NE,NE 35,Q2,,,BAL,Offensive Holding,10,REG
2019,BAL,NE,9,BAL,NE 31,Q3,1 and 10,2:53,BAL,Offensive Too Many Men on Field,5,REG
2019,BAL,NE,9,BAL,BAL 38,Q4,3 and 4,11:34,NE,Defensive Offside,5,REG
2019,BAL,NE,9,BAL,NE 30,Q4,3 and 7,7:49,NE,Illegal Use of Hands,5,REG
2019,BAL,NE,9,BAL,NE 1,Q4,2 and 1,4:02,BAL,False Start,4,REG
2019,PHI,NE,11,PHI,PHI 25,Q1,1 and 10,15:00,NE,Defensive Pass Interference,49,REG
2019,PHI,NE,11,PHI,NE 19,Q1,2 and 3,14:14,PHI,False Start,5,REG
2019,PHI,NE,11,PHI,PHI 27,Q1,3 and 4,11:04,PHI,Ineligible Downfield Pass,5,REG
2019,PHI,NE,11,PHI,PHI 26,Q1,2 and 1,4:17,NE,Illegal Use of Hands,5,REG
2019,PHI,NE,11,NE,PHI 31,Q2,3 and 10,9:42,PHI,Defensive Pass Interference,11,REG
2019,PHI,NE,11,PHI,PHI 20,Q3,2 and 9,7:35,NE,Illegal Use of Hands,5,REG
2019,PHI,NE,11,PHI,PHI 38,Q3,2 and 9,6:10,PHI,False Start,5,REG
2019,PHI,NE,11,PHI,PHI 3,Q3,1 and 10,3:15,PHI,False Start,1,REG
2019,PHI,NE,11,NE,NE 42,Q4,1 and 10,11:13,NE,Offensive Holding,10,REG
2019,PHI,NE,11,NE,NE 39,Q4,4 and 4,4:17,PHI,Illegal Block Above the Waist,6,REG
2019,PHI,NE,11,PHI,PHI 35,Q4,2 and 10,3:15,NE,Defensive Holding,5,REG
2019,PHI,NE,11,PHI,PHI 12,Q4,1 and 10,:34,PHI,Offensive Holding,6,REG
2019,PHI,NE,11,PHI,PHI 6,Q4,1 and 16,:27,NE,Unnecessary Roughness,15,REG
2019,NE,DAL,12,DAL,DAL 19,Q1,1 and 10,11:12,NE,Defensive Pass Interference,16,REG
2019,NE,DAL,12,DAL,NE 27,Q1,3 and 5,8:41,DAL,False Start,5,REG
2019,NE,DAL,12,DAL,DAL 29,Q1,2 and 13,3:01,DAL,Tripping,10,REG
2019,NE,DAL,12,NE,DAL 23,Q2,4 and 10,6:51,NE,False Start,5,REG
2019,NE,DAL,12,DAL,DAL 49,Q2,2 and 8,4:33,NE,Roughing the Passer,15,REG
2019,NE,DAL,12,NE,NE 40,Q3,2 and 6,14:14,NE,False Start,5,REG
2019,NE,DAL,12,NE,NE 39,Q3,1 and 10,11:38,NE,Offensive Holding,10,REG
2019,NE,DAL,12,DAL,NE 35,Q3,,1:23,DAL,Offensive Holding,10,REG
2019,NE,DAL,12,DAL,DAL 40,Q3,4 and 13,:52,DAL,Delay of Game,5,REG
2019,NE,DAL,12,DAL,DAL 35,Q3,4 and 18,:52,DAL,Illegal Motion,5,REG
2019,NE,DAL,12,NE,DAL 32,Q4,1 and 10,13:28,NE,False Start,5,REG
2019,NE,DAL,12,NE,DAL 19,Q4,2 and 9,11:11,DAL,Defensive Pass Interference,5,REG
2019,NE,DAL,12,DAL,DAL 35,Q4,3 and 1,2:00,DAL,Tripping,10,REG
2019,HOU,NE,13,NE,HOU 42,Q1,1 and 10,10:17,HOU,Unnecessary Roughness,15,REG
2019,HOU,NE,13,HOU,NE 46,Q1,2 and 4,4:55,HOU,Offensive Holding,10,REG
2019,HOU,NE,13,NE,NE 25,Q1,3 and 4,2:05,HOU,Unsportsmanlike Conduct,15,REG
2019,HOU,NE,13,NE,NE 45,Q2,4 and 6,13:23,HOU,Illegal Blindside Block,12,REG
2019,HOU,NE,13,NE,NE 32,Q2,1 and 10,5:43,NE,Illegal Block Above the Waist,10,REG
2019,HOU,NE,13,NE,NE 25,Q3,2 and 10,14:23,HOU,Defensive Holding,5,REG
2019,HOU,NE,13,NE,NE 34,Q3,2 and 11,4:26,NE,Offensive Holding,10,REG
2019,HOU,NE,13,NE,HOU 49,Q3,1 and 10,2:36,NE,Offensive Pass Interference,10,REG
2019,HOU,NE,13,NE,NE 41,Q3,1 and 20,2:05,NE,Offensive Holding,10,REG
2019,HOU,NE,13,NE,HOU 2,Q3,,,NE,Delay of Game,5,REG
2019,HOU,NE,13,HOU,HOU 25,Q4,2 and 10,15:00,NE,Defensive Holding,5,REG
2019,HOU,NE,13,HOU,NE 48,Q4,3 and 1,13:01,HOU,False Start,5,REG
2019,HOU,NE,13,HOU,NE 11,Q4,2 and 7,10:03,NE,Defensive Pass Interference,5,REG
2019,HOU,NE,13,HOU,NE 15,Q4,,,NE,Defensive Offside,5,REG
2019,HOU,NE,13,NE,NE 37,Q4,3 and 11,6:59,HOU,Defensive Pass Interference,12,REG
2019,HOU,NE,13,NE,NE 39,Q4,1 and 10,1:28,HOU,Illegal Contact,5,REG
2009,NE,BAL,1,NE,NE 38,Q1,2 and 10,:25,NE,Delay of Game,5,POST
2009,NE,BAL,1,NE,NE 30,Q2,,,NE,Face Mask (15 Yards),15,POST
2009,NE,BAL,1,NE,BAL 39,Q2,3 and 5,4:46,BAL,Encroachment,5,POST
2009,NE,BAL,1,NE,BAL 32,Q2,3 and 8,3:28,NE,Offensive Pass Interference,10,POST
2009,NE,BAL,1,NE,BAL 19,Q3,2 and 5,3:56,BAL,Illegal Contact,5,POST
2009,NE,BAL,1,BAL,NE 2,Q4,,,NE,Encroachment,1,POST
2009,NE,BAL,1,NE,BAL 39,Q4,4 and 7,9:00,NE,Illegal Block Above the Waist,10,POST
2009,NE,BAL,1,BAL,NE 29,Q4,3 and 5,2:21,BAL,False Start,5,POST
2010,NE,NYJ,2,NE,NE 14,Q1,2 and 17,5:10,NYJ,Face Mask (15 Yards),15,POST
2010,NE,NYJ,2,NYJ,NE 49,Q2,1 and 10,12:20,NYJ,False Start,5,POST
2010,NE,NYJ,2,NE,NE 34,Q2,4 and 3,8:50,NE,Illegal Touch Kick,5,POST
2010,NE,NYJ,2,NYJ,NYJ 31,Q2,3 and 4,7:10,NE,Defensive Pass Interference,9,POST
2010,NE,NYJ,2,NE,NE 45,Q2,2 and 10,:18,NE,Unnecessary Roughness,15,POST
2010,NE,NYJ,2,NE,NYJ 14,Q3,1 and 10,1:36,NE,False Start,5,POST
2010,NE,NYJ,2,NE,NYJ 35,Q4,2 and 3,7:40,NE,False Start,5,POST
2010,NE,NYJ,2,NE,NE 30,Q4,,,NE,Encroachment,5,POST
2010,NE,NYJ,2,NYJ,NE 16,Q4,2 and 6,1:46,NYJ,Unsportsmanlike Conduct,15,POST
2011,NE,DEN,2,DEN,DEN 17,Q1,1 and 10,6:37,NE,Encroachment,5,POST
2011,NE,DEN,2,DEN,NE 5,Q2,1 and 5,15:00,DEN,Unnecessary Roughness,15,POST
2011,NE,DEN,2,NE,DEN 39,Q3,2 and 5,13:07,DEN,Encroachment,5,POST
2011,NE,DEN,2,DEN,DEN 35,Q3,2 and 4,7:32,NE,Unnecessary Roughness,15,POST
2011,NE,DEN,2,NE,NE 40,Q3,1 and 10,1:15,DEN,Face Mask (15 Yards),15,POST
2011,NE,DEN,2,NE,NE 1,Q4,2 and 12,6:33,DEN,Horse Collar Tackle,15,POST
2011,NE,DEN,2,NE,NE 42,Q4,3 and 10,3:10,DEN,Unnecessary Roughness,5,POST
2011,NE,BAL,3,NE,BAL 27,Q1,2 and 9,7:54,BAL,Illegal Contact,5,POST
2011,NE,BAL,3,NE,BAL 16,Q2,2 and 6,11:06,BAL,Face Mask (15 Yards),8,POST
2011,NE,BAL,3,BAL,NE 2,Q2,,,NE,Defensive 12 On-field,5,POST
2011,NE,BAL,3,BAL,BAL 32,Q2,3 and 9,2:00,BAL,False Start,5,POST
2011,NE,BAL,3,BAL,BAL 45,Q3,2 and 6,7:22,BAL,False Start,5,POST
2011,NE,BAL,3,NE,BAL 40,Q3,1 and 10,:19,BAL,Defensive Offside,5,POST
2011,NE,BAL,3,BAL,NE 30,Q4,2 and 3,4:20,BAL,False Start,5,POST
2011,NE,NYG,4,NE,NE 6,Q1,1 and 10,9:00,NE,Intentional Grounding,6,POST
2011,NE,NYG,4,NYG,NE 11,Q1,3 and 3,4:23,NE,Defensive 12 On-field,5,POST
2011,NE,NYG,4,NYG,NE 47,Q2,2 and 10,11:24,NYG,Illegal Substitution,5,POST
2011,NE,NYG,4,NYG,NE 46,Q2,3 and 1,4:40,NYG,Offensive Holding,9,POST
2011,NE,NYG,4,NE,NE 4,Q2,1 and 10,4:03,NE,False Start,2,POST
2011,NE,NYG,4,NE,NYG 43,Q2,2 and 2,1:20,NE,Offensive Holding,10,POST
2011,NE,NYG,4,NYG,NYG 11,Q4,3 and 7,13:23,NE,Defensive Offside,5,POST
2011,NE,NYG,4,NYG,NE 38,Q4,3 and 5,9:35,NYG,False Start,5,POST
2011,NE,NYG,4,NE,NE 44,Q4,2 and 10,:17,NYG,Defensive 12 On-field,5,POST
2012,NE,HOU,2,NE,HOU 16,Q2,1 and 10,10:56,NE,Unsportsmanlike Conduct,15,POST
2012,NE,HOU,2,HOU,HOU 40,Q2,2 and 3,9:02,HOU,Offensive Holding,10,POST
2012,NE,HOU,2,NE,NE 35,Q2,,,NE,Horse Collar Tackle,15,POST
2012,NE,HOU,2,HOU,HOU 10,Q3,1 and 10,8:50,HOU,False Start,5,POST
2012,NE,HOU,2,NE,NE 25,Q4,3 and 5,10:50,NE,Offensive Pass Interference,10,POST
2012,NE,HOU,2,HOU,HOU 30,Q4,3 and 1,9:03,NE,Unnecessary Roughness,15,POST
2012,NE,HOU,2,HOU,NE 2,Q4,3 and 2,6:13,NE,Defensive Offside,1,POST
2012,NE,HOU,2,NE,HOU 39,Q4,3 and 2,4:17,HOU,Defensive Holding,5,POST
2012,NE,BAL,3,BAL,BAL 19,Q1,4 and 4,11:37,NE,Offensive Holding,10,POST
2012,NE,BAL,3,NE,NE 35,Q1,,,BAL,Illegal Block Above the Waist,10,POST
2012,NE,BAL,3,BAL,BAL 30,Q1,3 and 7,5:15,BAL,False Start,5,POST
2012,NE,BAL,3,NE,NE 41,Q1,3 and 2,3:57,BAL,Unnecessary Roughness,15,POST
2012,NE,BAL,3,NE,NE 21,Q2,1 and 10,9:22,BAL,Unnecessary Roughness,15,POST
2012,NE,BAL,3,NE,NE 25,Q3,2 and 5,11:21,BAL,Unnecessary Roughness,15,POST
2012,NE,BAL,3,BAL,BAL 13,Q3,1 and 10,10:03,NE,Defensive Pass Interference,15,POST
2012,NE,BAL,3,NE,NE 33,Q3,3 and 2,5:24,NE,Offensive Holding,10,POST
2012,NE,BAL,3,BAL,NE 44,Q3,1 and 10,3:30,NE,Defensive Offside,5,POST
2013,NE,IND,2,IND,IND 23,Q1,4 and 7,12:33,NE,Illegal Block Above the Waist,10,POST
2013,NE,IND,2,IND,IND 29,Q1,4 and 8,2:32,NE,Illegal Block Above the Waist,10,POST
2013,NE,IND,2,NE,NE 49,Q2,4 and 2,2:42,NE,Delay of Game,5,POST
2013,NE,IND,2,NE,IND 22,Q3,3 and 8,7:12,IND,Defensive Pass Interference,17,POST
2013,NE,IND,2,NE,IND 2,Q3,,,IND,Unnecessary Roughness,15,POST
2013,NE,IND,2,IND,IND 20,Q4,1 and 10,12:55,IND,False Start,5,POST
2013,NE,IND,2,NE,IND 2,Q4,,,IND,Defensive Offside,5,POST
2013,NE,IND,2,IND,IND 29,Q4,4 and 1,10:30,NE,Illegal Block Above the Waist,10,POST
2013,DEN,NE,3,NE,DEN 33,Q1,3 and 10,:56,NE,Offensive Pass Interference,10,POST
2013,DEN,NE,3,DEN,DEN 42,Q2,3 and 1,11:35,NE,Defensive Holding,5,POST
2013,DEN,NE,3,DEN,DEN 19,Q2,2 and 11,2:20,DEN,Offensive Holding,9,POST
2013,DEN,NE,3,NE,NE 20,Q2,2 and 10,:21,DEN,Defensive Offside,5,POST
2013,DEN,NE,3,DEN,NE 12,Q4,2 and 3,15:00,DEN,Offensive Holding,10,POST
2013,DEN,NE,3,DEN,NE 8,Q4,1 and 8,13:53,DEN,Offensive Holding,10,POST
2014,NE,BAL,2,BAL,BAL 43,Q1,1 and 10,9:30,NE,Defensive Offside,5,POST
2014,NE,BAL,2,BAL,BAL 44,Q2,2 and 10,14:56,BAL,Unnecessary Roughness,15,POST
2014,NE,BAL,2,NE,BAL 34,Q2,4 and 20,10:55,NE,Delay of Game,5,POST
2014,NE,BAL,2,NE,BAL 39,Q2,4 and 25,9:36,NE,Taunting,15,POST
2014,NE,BAL,2,NE,BAL 31,Q2,1 and 10,5:41,BAL,Illegal Contact,5,POST
